id_pagamento,id_fatura,id_cliente,data_pagamento,valor_pagamento
PG-9508-6,9508-6,9508,2023-06-04,352.09
PG-9508-7,9508-7,9508,2023-07-06,162.89
PG-9508-9,9508-9,9508,2023-09-06,5374.18
PG-9508-10,9508-10,9508,2023-11-07,50073.4
PG-9508-11,9508-11,9508,2023-11-20,22262.01
PG-9508-12,9508-12,9508,2023-12-28,446.25
PG-9508-13,9508-13,9508,2024-01-08,4285.42
PG-9509-1,9509-1,9509,2023-01-19,14029.82
PG-9509-2,9509-2,9509,2023-02-11,10868.94
PG-9509-3,9509-3,9509,2023-03-05,3886.16
PG-9509-4,9509-4,9509,2023-04-08,16762.98
PG-9509-6,9509-6,9509,2023-06-04,20596.26
PG-9509-7,9509-7,9509,2023-07-07,7980.82
PG-9509-9,9509-9,9509,2023-10-07,2597.11
PG-9509-11,9509-11,9509,2023-11-06,6689.65
PG-9509-12,9509-12,9509,2024-01-01,24329.34
PG-9510-1,9510-1,9510,2023-01-09,52660.99
PG-9510-3,9510-3,9510,2023-03-01,15406.08
PG-9510-4,9510-4,9510,2023-04-09,41984.12
PG-9510-5,9510-5,9510,2023-06-04,5926.59
PG-9510-6,9510-6,9510,2023-07-03,1003.75
PG-9510-8,9510-8,9510,2023-08-02,14576.69
PG-9510-10,9510-10,9510,2023-10-01,23413.19
PG-9510-11,9510-11,9510,2023-11-20,24910.98
PG-9510-13,9510-13,9510,2024-01-09,3940.29
PG-9511-1,9511-1,9511,2023-01-25,33094.83
PG-9511-3,9511-3,9511,2023-03-08,9637.43
PG-9511-4,9511-4,9511,2023-04-16,13872.13
PG-9511-6,9511-6,9511,2023-06-05,10119.14
PG-9511-9,9511-9,9511,2023-09-09,38037.3
PG-9511-10,9511-10,9511,2023-11-03,7734.7
PG-9511-11,9511-11,9511,2023-12-08,11414.88
PG-9511-12,9511-12,9511,2023-12-07,14285.36
PG-9511-13,9511-13,9511,2024-01-02,12134.19
PG-9512-1,9512-1,9512,2023-01-23,47093.48
PG-9512-2,9512-2,9512,2023-02-25,2924.66
PG-9512-3,9512-3,9512,2023-03-04,8746.71
PG-9512-7,9512-7,9512,2023-07-19,16810.09
PG-9512-10,9512-10,9512,2023-10-06,9349.99
PG-9512-11,9512-11,9512,2023-11-09,55989.29
PG-9512-13,9512-13,9512,2024-01-09,2823.62
PG-9513-2,9513-2,9513,2023-02-02,73.89
PG-9513-3,9513-3,9513,2023-03-07,32043.54
PG-9513-5,9513-5,9513,2023-05-03,40593.81
PG-9513-6,9513-6,9513,2023-07-03,24359.46
PG-9513-7,9513-7,9513,2023-07-01,34014.56
PG-9513-8,9513-8,9513,2023-08-07,52711.28
PG-9513-9,9513-9,9513,2023-10-09,3457.17
PG-9513-10,9513-10,9513,2023-10-09,2.22
PG-9513-13,9513-13,9513,2024-02-04,41748.46
PG-9514-1,9514-1,9514,2023-02-03,31229.83
PG-9514-2,9514-2,9514,2023-02-04,9580.96
PG-9514-3,9514-3,9514,2023-03-26,18071.51
PG-9514-4,9514-4,9514,2023-04-06,13398.1
PG-9514-5,9514-5,9514,2023-05-06,42888.64
PG-9514-9,9514-9,9514,2023-09-09,10593.68
PG-9514-11,9514-11,9514,2023-11-01,25096.15
PG-9514-13,9514-13,9514,2024-02-07,1394.86
PG-9515-1,9515-1,9515,2023-01-02,6239.0
PG-9515-2,9515-2,9515,2023-02-10,40744.34
PG-9515-4,9515-4,9515,2023-04-29,19381.04
PG-9515-6,9515-6,9515,2023-06-13,5565.06
PG-9515-8,9515-8,9515,2023-08-01,38400.23
PG-9515-9,9515-9,9515,2023-09-13,3038.95
PG-9515-11,9515-11,9515,2023-11-07,8427.39
PG-9515-13,9515-13,9515,2024-02-03,1598.67
PG-9516-1,9516-1,9516,2023-01-03,5507.77
PG-9516-2,9516-2,9516,2023-03-11,6114.82
PG-9516-4,9516-4,9516,2023-04-26,14380.79
PG-9516-5,9516-5,9516,2023-05-15,528.47
PG-9516-10,9516-10,9516,2023-10-05,43023.31
PG-9517-1,9517-1,9517,2023-01-08,7970.01
PG-9517-5,9517-5,9517,2023-05-08,4418.62
PG-9517-7,9517-7,9517,2023-07-11,47.09
PG-9517-8,9517-8,9517,2023-08-25,8076.39
PG-9517-9,9517-9,9517,2023-10-09,12132.91
PG-9517-10,9517-10,9517,2023-10-02,19816.51
PG-9517-11,9517-11,9517,2023-11-25,9956.97
PG-9517-12,9517-12,9517,2023-12-28,1157.68
PG-9517-13,9517-13,9517,2024-01-23,12664.64
PG-9518-1,9518-1,9518,2023-01-03,10408.63
PG-9518-2,9518-2,9518,2023-02-25,2088.54
PG-9518-3,9518-3,9518,2023-03-10,5315.14
PG-9518-4,9518-4,9518,2023-04-03,4782.43
PG-9518-5,9518-5,9518,2023-05-03,38708.4
PG-9518-6,9518-6,9518,2023-07-04,21937.59
PG-9518-8,9518-8,9518,2023-08-23,1154.51
PG-9518-9,9518-9,9518,2023-09-12,3231.75
PG-9518-10,9518-10,9518,2023-10-07,33951.63
PG-9518-11,9518-11,9518,2023-11-25,27290.19
PG-9518-12,9518-12,9518,2023-12-20,16791.33
PG-9518-13,9518-13,9518,2024-01-25,2440.14
PG-9519-2,9519-2,9519,2023-02-14,18733.2
PG-9519-4,9519-4,9519,2023-04-13,9737.6
PG-9519-5,9519-5,9519,2023-06-07,205.48
PG-9519-6,9519-6,9519,2023-07-06,16550.61
PG-9519-7,9519-7,9519,2023-08-05,25237.19
PG-9519-8,9519-8,9519,2023-08-10,7994.66
PG-9519-10,9519-10,9519,2023-10-27,2242.1
PG-9519-11,9519-11,9519,2023-11-15,25420.73
PG-9519-12,9519-12,9519,2023-12-08,4442.82
PG-9519-13,9519-13,9519,2024-01-14,31116.71
PG-9520-1,9520-1,9520,2023-01-12,6370.34
PG-9520-2,9520-2,9520,2023-02-11,45336.38
PG-9520-4,9520-4,9520,2023-04-13,17937.21
PG-9520-5,9520-5,9520,2023-05-08,30411.4
PG-9520-7,9520-7,9520,2023-08-06,52826.28
PG-9520-8,9520-8,9520,2023-08-13,3802.74
PG-9520-9,9520-9,9520,2023-09-07,1097.83
PG-9520-10,9520-10,9520,2023-10-09,43356.42
PG-9520-11,9520-11,9520,2023-11-07,3585.04
PG-9520-12,9520-12,9520,2023-12-06,29634.68
PG-9520-13,9520-13,9520,2024-01-08,49403.9
PG-9521-1,9521-1,9521,2023-01-20,3135.55
PG-9521-2,9521-2,9521,2023-02-03,5744.03
PG-9521-4,9521-4,9521,2023-04-30,239.57
PG-9521-5,9521-5,9521,2023-05-05,15213.23
PG-9521-6,9521-6,9521,2023-06-29,1625.43
PG-9521-7,9521-7,9521,2023-07-02,1622.97
PG-9521-10,9521-10,9521,2023-10-30,11270.79
PG-9521-11,9521-11,9521,2023-11-01,30007.26
PG-9521-12,9521-12,9521,2023-12-27,596.39
PG-9521-13,9521-13,9521,2024-01-13,33563.15
PG-9522-1,9522-1,9522,2023-01-18,15696.09
PG-9522-3,9522-3,9522,2023-03-25,54753.49
PG-9522-4,9522-4,9522,2023-05-06,28243.88
PG-9522-5,9522-5,9522,2023-05-08,16915.56
PG-9522-6,9522-6,9522,2023-06-25,16587.12
PG-9522-8,9522-8,9522,2023-09-01,3961.05
PG-9522-11,9522-11,9522,2023-11-05,1390.34
PG-9522-12,9522-12,9522,2024-01-06,2983.93
PG-9523-1,9523-1,9523,2023-01-23,9128.7
PG-9523-2,9523-2,9523,2023-02-10,13864.72
PG-9523-4,9523-4,9523,2023-04-16,5654.13
PG-9523-5,9523-5,9523,2023-06-08,31947.6
PG-9523-7,9523-7,9523,2023-08-01,9026.63
PG-9523-9,9523-9,9523,2023-10-05,3694.56
PG-9523-11,9523-11,9523,2023-11-28,20739.58
PG-9523-12,9523-12,9523,2023-12-01,2963.84
PG-9524-2,9524-2,9524,2023-03-09,5987.97
PG-9524-3,9524-3,9524,2023-03-08,17427.19
PG-9524-4,9524-4,9524,2023-05-06,2360.33
PG-9524-5,9524-5,9524,2023-05-08,53528.04
PG-9524-6,9524-6,9524,2023-07-07,30226.43
PG-9524-7,9524-7,9524,2023-07-20,18387.53
PG-9524-9,9524-9,9524,2023-10-07,8175.29
PG-9524-13,9524-13,9524,2024-01-17,16455.18
PG-9525-1,9525-1,9525,2023-01-29,30368.23
PG-9525-3,9525-3,9525,2023-03-07,14357.57
PG-9525-5,9525-5,9525,2023-05-07,50312.67
PG-9525-6,9525-6,9525,2023-06-07,23153.91
PG-9525-8,9525-8,9525,2023-08-09,10742.93
PG-9525-9,9525-9,9525,2023-09-23,1275.43
PG-9525-10,9525-10,9525,2023-10-06,790.89
PG-9525-11,9525-11,9525,2023-11-03,8054.27
PG-9525-12,9525-12,9525,2023-12-15,55569.62
PG-9525-13,9525-13,9525,2024-01-28,1198.55
PG-9526-1,9526-1,9526,2023-01-13,2988.48
PG-9526-2,9526-2,9526,2023-02-09,32162.13
PG-9526-3,9526-3,9526,2023-03-04,4455.1
PG-9526-4,9526-4,9526,2023-04-09,2230.13
PG-9526-5,9526-5,9526,2023-05-23,37835.06
PG-9526-6,9526-6,9526,2023-06-13,845.31
PG-9526-7,9526-7,9526,2023-07-02,25160.95
PG-9526-8,9526-8,9526,2023-09-02,17782.48
PG-9526-9,9526-9,9526,2023-09-09,6199.34
PG-9526-10,9526-10,9526,2023-10-03,4999.19
PG-9526-11,9526-11,9526,2023-11-15,7590.92
PG-9526-12,9526-12,9526,2024-01-08,2243.0
PG-9526-13,9526-13,9526,2024-01-13,2727.16
PG-9527-1,9527-1,9527,2023-02-05,33084.44
PG-9527-2,9527-2,9527,2023-03-11,35457.33
PG-9527-3,9527-3,9527,2023-04-06,24342.93
PG-9527-6,9527-6,9527,2023-06-07,5021.64
PG-9527-7,9527-7,9527,2023-07-01,30553.99
PG-9527-8,9527-8,9527,2023-08-01,1200.44
PG-9527-9,9527-9,9527,2023-09-18,4911.78
PG-9527-10,9527-10,9527,2023-10-01,797.25
PG-9527-11,9527-11,9527,2023-11-14,14399.8
PG-9527-13,9527-13,9527,2024-01-10,56177.69
PG-9528-3,9528-3,9528,2023-03-13,2815.42
PG-9528-4,9528-4,9528,2023-04-04,4039.53
PG-9528-8,9528-8,9528,2023-08-17,18280.59
PG-9528-9,9528-9,9528,2023-09-02,16229.85
PG-9528-10,9528-10,9528,2023-11-01,744.52
PG-9528-11,9528-11,9528,2023-12-04,2002.16
PG-9528-12,9528-12,9528,2023-12-14,46138.57
PG-9528-13,9528-13,9528,2024-01-13,27780.66
PG-9529-2,9529-2,9529,2023-02-24,18654.55
PG-9529-5,9529-5,9529,2023-05-03,14040.24
PG-9529-6,9529-6,9529,2023-06-14,14520.88
PG-9529-7,9529-7,9529,2023-07-07,59049.85
PG-9529-8,9529-8,9529,2023-08-05,9964.6
PG-9529-9,9529-9,9529,2023-09-23,38007.36
PG-9529-10,9529-10,9529,2023-10-08,39345.17
PG-9529-11,9529-11,9529,2023-12-04,2089.75
PG-9529-12,9529-12,9529,2023-12-05,34404.51
PG-9529-13,9529-13,9529,2024-02-07,2592.34
PG-9530-1,9530-1,9530,2023-01-26,7859.92
PG-9530-3,9530-3,9530,2023-03-31,21321.64
PG-9530-4,9530-4,9530,2023-04-04,37254.63
PG-9530-5,9530-5,9530,2023-05-14,29387.93
PG-9530-7,9530-7,9530,2023-07-31,3349.01
PG-9530-8,9530-8,9530,2023-08-03,14121.75
PG-9531-2,9531-2,9531,2023-03-09,430.55
PG-9531-3,9531-3,9531,2023-03-03,14755.9
PG-9531-5,9531-5,9531,2023-05-14,16488.83
PG-9531-6,9531-6,9531,2023-06-18,12509.51
PG-9531-7,9531-7,9531,2023-07-04,8871.52
PG-9531-8,9531-8,9531,2023-08-03,12470.52
PG-9531-9,9531-9,9531,2023-09-10,3610.72
PG-9531-10,9531-10,9531,2023-10-16,12950.89
PG-9531-11,9531-11,9531,2023-11-10,12502.53
PG-9532-1,9532-1,9532,2023-01-31,15376.21
PG-9532-2,9532-2,9532,2023-02-28,29006.87
PG-9532-3,9532-3,9532,2023-03-20,8665.55
PG-9532-4,9532-4,9532,2023-04-07,34484.82
PG-9532-5,9532-5,9532,2023-05-09,958.49
PG-9532-6,9532-6,9532,2023-07-05,650.33
PG-9532-7,9532-7,9532,2023-07-13,9392.6
PG-9532-10,9532-10,9532,2023-10-07,50125.44
PG-9532-11,9532-11,9532,2023-11-20,14439.51
PG-9532-12,9532-12,9532,2023-12-20,6157.22
PG-9532-13,9532-13,9532,2024-02-08,32146.52
PG-9533-2,9533-2,9533,2023-03-08,646.94
PG-9533-4,9533-4,9533,2023-04-14,235.1
PG-9533-5,9533-5,9533,2023-05-07,26545.32
PG-9533-7,9533-7,9533,2023-07-14,4659.91
PG-9533-8,9533-8,9533,2023-09-08,2301.78
PG-9533-10,9533-10,9533,2023-11-05,14566.19
PG-9533-13,9533-13,9533,2024-01-19,59392.18
PG-9534-1,9534-1,9534,2023-01-27,10192.61
PG-9534-2,9534-2,9534,2023-02-22,12813.37
PG-9534-5,9534-5,9534,2023-05-24,48115.55
PG-9534-6,9534-6,9534,2023-06-27,12709.9
PG-9534-9,9534-9,9534,2023-10-08,1564.81
PG-9534-13,9534-13,9534,2024-01-29,436.37
PG-9535-2,9535-2,9535,2023-02-02,14383.4
PG-9535-3,9535-3,9535,2023-03-04,10424.14
PG-9535-5,9535-5,9535,2023-05-21,52544.41
PG-9535-6,9535-6,9535,2023-06-04,21705.04
PG-9535-8,9535-8,9535,2023-08-09,4024.73
PG-9535-9,9535-9,9535,2023-09-04,25429.95
PG-9535-10,9535-10,9535,2023-10-06,6806.41
PG-9535-11,9535-11,9535,2023-11-08,24000.62
PG-9535-13,9535-13,9535,2024-01-28,63796.9
PG-9536-2,9536-2,9536,2023-02-07,33182.39
PG-9536-4,9536-4,9536,2023-04-15,2385.74
PG-9536-5,9536-5,9536,2023-06-03,39440.32
PG-9536-6,9536-6,9536,2023-06-09,8570.07
PG-9536-7,9536-7,9536,2023-07-01,2157.07
PG-9536-8,9536-8,9536,2023-09-03,34647.88
PG-9536-9,9536-9,9536,2023-09-10,5510.21
PG-9536-12,9536-12,9536,2023-12-30,53543.14
PG-9536-13,9536-13,9536,2024-01-15,21124.71
PG-9537-1,9537-1,9537,2023-02-05,24258.13
PG-9537-2,9537-2,9537,2023-02-03,820.52
PG-9537-3,9537-3,9537,2023-03-09,3524.09
PG-9537-5,9537-5,9537,2023-05-20,26156.05
PG-9537-6,9537-6,9537,2023-06-30,37109.42
PG-9537-7,9537-7,9537,2023-07-03,6340.26
PG-9537-9,9537-9,9537,2023-09-05,29936.81
PG-9537-10,9537-10,9537,2023-10-06,25354.02
PG-9537-11,9537-11,9537,2023-11-03,6948.05
PG-9537-12,9537-12,9537,2023-12-22,357.51
PG-9537-13,9537-13,9537,2024-01-18,5990.68
PG-9538-1,9538-1,9538,2023-01-02,21263.0
PG-9538-2,9538-2,9538,2023-02-22,6985.22
PG-9538-4,9538-4,9538,2023-04-09,921.72
PG-9538-5,9538-5,9538,2023-05-02,27822.52
PG-9538-6,9538-6,9538,2023-06-25,19729.88
PG-9538-7,9538-7,9538,2023-07-10,2793.3
PG-9538-8,9538-8,9538,2023-08-03,34127.15
PG-9538-11,9538-11,9538,2023-11-05,5746.44
PG-9538-12,9538-12,9538,2023-12-27,24618.54
PG-9538-13,9538-13,9538,2024-01-15,20787.73
PG-9539-1,9539-1,9539,2023-01-30,20346.94
PG-9539-5,9539-5,9539,2023-05-27,3477.49
PG-9539-6,9539-6,9539,2023-06-05,9682.75
PG-9539-8,9539-8,9539,2023-09-06,22620.94
PG-9539-9,9539-9,9539,2023-09-06,11079.61
PG-9539-10,9539-10,9539,2023-11-08,21085.51
PG-9539-12,9539-12,9539,2023-12-14,22744.38
PG-9539-13,9539-13,9539,2024-01-15,849.08
PG-9540-1,9540-1,9540,2023-01-19,4025.99
PG-9540-2,9540-2,9540,2023-02-26,1526.64
PG-9540-3,9540-3,9540,2023-03-06,24441.55
PG-9540-4,9540-4,9540,2023-04-04,8390.89
PG-9540-6,9540-6,9540,2023-06-03,27968.84
PG-9540-7,9540-7,9540,2023-07-05,1748.31
PG-9540-9,9540-9,9540,2023-09-01,6158.22
PG-9540-10,9540-10,9540,2023-10-04,8156.56
PG-9540-11,9540-11,9540,2023-12-03,61819.91
PG-9540-12,9540-12,9540,2023-12-07,364.75
PG-9540-13,9540-13,9540,2024-01-24,4069.84
PG-9541-1,9541-1,9541,2023-01-31,1582.2
PG-9541-2,9541-2,9541,2023-02-18,15382.4
PG-9541-3,9541-3,9541,2023-03-06,1199.74
PG-9541-4,9541-4,9541,2023-04-17,1082.51
PG-9541-6,9541-6,9541,2023-06-04,5142.06
PG-9541-9,9541-9,9541,2023-09-05,11268.21
PG-9541-11,9541-11,9541,2023-11-11,4929.19
PG-9541-12,9541-12,9541,2023-12-09,2613.3
PG-9542-1,9542-1,9542,2023-01-27,6290.83
PG-9542-2,9542-2,9542,2023-02-05,4096.28
PG-9542-5,9542-5,9542,2023-05-23,11770.02
PG-9542-6,9542-6,9542,2023-06-06,28129.13
PG-9542-7,9542-7,9542,2023-07-06,298.21
PG-9542-9,9542-9,9542,2023-09-17,3776.32
PG-9542-10,9542-10,9542,2023-10-26,40740.26
PG-9542-11,9542-11,9542,2023-11-03,20000.43
PG-9542-12,9542-12,9542,2023-12-22,7015.37
PG-9542-13,9542-13,9542,2024-01-19,16275.57
PG-9543-3,9543-3,9543,2023-03-26,1203.02
PG-9543-4,9543-4,9543,2023-04-07,4332.33
PG-9543-5,9543-5,9543,2023-05-30,135.78
PG-9543-8,9543-8,9543,2023-09-08,1851.81
PG-9543-9,9543-9,9543,2023-09-02,7533.75
PG-9543-11,9543-11,9543,2023-11-21,4081.93
PG-9543-12,9543-12,9543,2023-12-28,25550.04
PG-9543-13,9543-13,9543,2024-01-09,5606.73
PG-9544-2,9544-2,9544,2023-02-14,21775.96
PG-9544-3,9544-3,9544,2023-03-02,19781.32
PG-9544-5,9544-5,9544,2023-05-15,53639.68
PG-9544-6,9544-6,9544,2023-06-25,25045.59
PG-9544-7,9544-7,9544,2023-08-05,1411.38
PG-9544-9,9544-9,9544,2023-09-02,16319.85
PG-9544-10,9544-10,9544,2023-10-23,247.85
PG-9544-11,9544-11,9544,2023-11-07,12772.83
PG-9544-12,9544-12,9544,2023-12-03,31505.41
PG-9545-2,9545-2,9545,2023-02-28,16853.01
PG-9545-3,9545-3,9545,2023-03-08,11246.04
PG-9545-4,9545-4,9545,2023-04-28,2380.22
PG-9545-6,9545-6,9545,2023-07-09,53.58
PG-9545-7,9545-7,9545,2023-07-02,21311.26
PG-9545-8,9545-8,9545,2023-08-04,13537.8
PG-9545-9,9545-9,9545,2023-10-09,38485.76
PG-9545-11,9545-11,9545,2023-11-19,26576.1
PG-9545-12,9545-12,9545,2023-12-14,4423.1
PG-9545-13,9545-13,9545,2024-01-13,21342.69
PG-9546-1,9546-1,9546,2023-01-11,543.5
PG-9546-2,9546-2,9546,2023-02-03,6907.9
PG-9546-3,9546-3,9546,2023-03-17,5479.5
PG-9546-6,9546-6,9546,2023-07-08,5140.36
PG-9546-7,9546-7,9546,2023-07-08,9045.5
PG-9546-8,9546-8,9546,2023-08-26,76.06
PG-9546-9,9546-9,9546,2023-10-01,108.43
PG-9546-10,9546-10,9546,2023-11-08,10375.22
PG-9546-12,9546-12,9546,2023-12-16,8019.46
PG-9546-13,9546-13,9546,2024-02-02,16892.91
PG-9547-1,9547-1,9547,2023-01-15,519.92
PG-9547-2,9547-2,9547,2023-02-04,13496.35
PG-9547-3,9547-3,9547,2023-03-06,22876.5
PG-9547-5,9547-5,9547,2023-05-01,19379.18
PG-9547-7,9547-7,9547,2023-07-22,8297.62
PG-9547-9,9547-9,9547,2023-09-13,31260.29
PG-9547-12,9547-12,9547,2023-12-12,18852.96
PG-9547-13,9547-13,9547,2024-01-02,11414.35
PG-9548-1,9548-1,9548,2023-01-08,9334.57
PG-9548-2,9548-2,9548,2023-03-05,3173.03
PG-9548-3,9548-3,9548,2023-03-03,11203.96
PG-9548-4,9548-4,9548,2023-04-01,11678.32
PG-9548-5,9548-5,9548,2023-05-31,48938.55
PG-9548-6,9548-6,9548,2023-06-15,28637.79
PG-9548-7,9548-7,9548,2023-07-06,20920.03
PG-9548-8,9548-8,9548,2023-08-05,37879.64
PG-9548-10,9548-10,9548,2023-10-08,33464.78
PG-9548-12,9548-12,9548,2024-01-06,2197.95
PG-9548-13,9548-13,9548,2024-01-10,2443.47
PG-9549-1,9549-1,9549,2023-01-06,3815.25
PG-9549-2,9549-2,9549,2023-02-18,1069.16
PG-9549-3,9549-3,9549,2023-03-24,19643.04
PG-9549-4,9549-4,9549,2023-04-04,31931.95
PG-9549-5,9549-5,9549,2023-05-14,2225.74
PG-9549-6,9549-6,9549,2023-06-06,6044.36
PG-9549-8,9549-8,9549,2023-08-31,56345.95
PG-9549-10,9549-10,9549,2023-10-01,1185.61
PG-9549-12,9549-12,9549,2023-12-07,144.5
PG-9549-13,9549-13,9549,2024-01-12,29063.46
PG-9550-1,9550-1,9550,2023-01-21,382.99
PG-9550-2,9550-2,9550,2023-02-05,12616.92
PG-9550-3,9550-3,9550,2023-04-07,21794.79
PG-9550-6,9550-6,9550,2023-06-26,20288.09
PG-9550-7,9550-7,9550,2023-07-29,29225.31
PG-9550-8,9550-8,9550,2023-09-07,22064.8
PG-9550-9,9550-9,9550,2023-09-15,10751.88
PG-9550-10,9550-10,9550,2023-10-26,6887.09
PG-9550-11,9550-11,9550,2023-11-07,19824.64
PG-9550-12,9550-12,9550,2024-01-06,5248.11
PG-9551-1,9551-1,9551,2023-01-02,11381.78
PG-9551-2,9551-2,9551,2023-02-20,9179.7
PG-9551-3,9551-3,9551,2023-03-06,11177.64
PG-9551-4,9551-4,9551,2023-04-01,7145.69
PG-9551-6,9551-6,9551,2023-06-30,7476.91
PG-9551-7,9551-7,9551,2023-08-01,19544.74
PG-9551-8,9551-8,9551,2023-08-12,29952.46
PG-9551-9,9551-9,9551,2023-09-19,21625.34
PG-9551-10,9551-10,9551,2023-10-07,42541.25
PG-9551-11,9551-11,9551,2023-12-07,6415.05
PG-9551-13,9551-13,9551,2024-01-06,11275.21
PG-9552-1,9552-1,9552,2023-01-11,36904.14
PG-9552-2,9552-2,9552,2023-02-08,3672.72
PG-9552-3,9552-3,9552,2023-03-26,7277.14
PG-9552-4,9552-4,9552,2023-04-07,39739.42
PG-9552-5,9552-5,9552,2023-05-09,14549.95
PG-9552-8,9552-8,9552,2023-08-03,11729.73
PG-9552-10,9552-10,9552,2023-10-26,61683.04
PG-9552-12,9552-12,9552,2023-12-04,6360.81
PG-9553-1,9553-1,9553,2023-01-06,3161.92
PG-9553-2,9553-2,9553,2023-03-10,2800.22
PG-9553-4,9553-4,9553,2023-04-02,15452.31
PG-9553-6,9553-6,9553,2023-06-10,4204.4
PG-9553-9,9553-9,9553,2023-09-02,5235.22
PG-9553-10,9553-10,9553,2023-10-28,14782.44
PG-9553-11,9553-11,9553,2023-11-07,17404.73
PG-9554-2,9554-2,9554,2023-03-10,60191.0
PG-9554-4,9554-4,9554,2023-04-03,4110.55
PG-9554-6,9554-6,9554,2023-06-22,28181.56
PG-9554-7,9554-7,9554,2023-07-20,10293.01
PG-9554-9,9554-9,9554,2023-09-02,27824.69
PG-9554-10,9554-10,9554,2023-11-01,55714.45
PG-9554-11,9554-11,9554,2023-11-30,5003.37
PG-9554-13,9554-13,9554,2024-02-03,9957.18
PG-9555-1,9555-1,9555,2023-01-16,11043.69
PG-9555-2,9555-2,9555,2023-02-07,4747.6
PG-9555-3,9555-3,9555,2023-03-11,13530.87
PG-9555-4,9555-4,9555,2023-04-24,48537.6
PG-9555-5,9555-5,9555,2023-05-09,2483.94
PG-9555-6,9555-6,9555,2023-06-10,1033.81
PG-9555-9,9555-9,9555,2023-09-01,7143.01
PG-9555-10,9555-10,9555,2023-10-06,3889.05
PG-9555-11,9555-11,9555,2023-12-03,16134.75
PG-9555-12,9555-12,9555,2023-12-08,13492.38
PG-9555-13,9555-13,9555,2024-01-16,17871.73
PG-9556-2,9556-2,9556,2023-02-08,38019.15
PG-9556-3,9556-3,9556,2023-03-02,60038.76
PG-9556-4,9556-4,9556,2023-04-08,531.05
PG-9556-6,9556-6,9556,2023-06-10,3506.36
PG-9556-8,9556-8,9556,2023-08-30,24114.96
PG-9556-10,9556-10,9556,2023-10-13,628.37
PG-9557-1,9557-1,9557,2023-02-02,5851.06
PG-9557-2,9557-2,9557,2023-02-20,6287.09
PG-9557-3,9557-3,9557,2023-04-08,40773.59
PG-9557-6,9557-6,9557,2023-07-04,13206.3
PG-9557-7,9557-7,9557,2023-07-13,2603.54
PG-9557-8,9557-8,9557,2023-08-05,50566.94
PG-9557-9,9557-9,9557,2023-09-13,37568.11
PG-9557-10,9557-10,9557,2023-10-09,3435.61
PG-9557-12,9557-12,9557,2023-12-12,2357.41
PG-9557-13,9557-13,9557,2024-02-07,38521.73
PG-9558-3,9558-3,9558,2023-03-08,232.14
PG-9558-4,9558-4,9558,2023-04-04,60933.16
PG-9558-5,9558-5,9558,2023-06-07,2773.36
PG-9558-6,9558-6,9558,2023-06-07,29981.25
PG-9558-7,9558-7,9558,2023-07-03,22009.97
PG-9558-9,9558-9,9558,2023-09-08,7555.0
PG-9558-10,9558-10,9558,2023-10-25,1503.85
PG-9558-11,9558-11,9558,2023-11-08,2083.27
PG-9558-12,9558-12,9558,2023-12-19,51865.5
PG-9559-1,9559-1,9559,2023-01-08,762.77
PG-9559-2,9559-2,9559,2023-02-06,235.35
PG-9559-4,9559-4,9559,2023-04-16,35436.55
PG-9559-5,9559-5,9559,2023-05-12,37266.13
PG-9559-6,9559-6,9559,2023-07-04,164.03
PG-9559-7,9559-7,9559,2023-07-25,491.2
PG-9559-8,9559-8,9559,2023-08-11,13809.0
PG-9559-9,9559-9,9559,2023-09-22,14362.03
PG-9559-11,9559-11,9559,2023-11-17,6593.74
PG-9559-12,9559-12,9559,2023-12-30,30519.62
PG-9560-1,9560-1,9560,2023-01-01,5311.58
PG-9560-2,9560-2,9560,2023-03-07,7505.41
PG-9560-3,9560-3,9560,2023-03-14,4912.87
PG-9560-4,9560-4,9560,2023-05-05,12980.99
PG-9560-5,9560-5,9560,2023-05-31,24055.92
PG-9560-6,9560-6,9560,2023-06-28,32484.42
PG-9560-8,9560-8,9560,2023-09-07,17287.54
PG-9560-9,9560-9,9560,2023-09-22,5807.76
PG-9560-10,9560-10,9560,2023-10-12,2396.29
PG-9560-11,9560-11,9560,2023-11-20,29095.46
PG-9560-12,9560-12,9560,2023-12-31,19088.67
PG-9560-13,9560-13,9560,2024-01-13,38627.36
PG-9561-2,9561-2,9561,2023-02-12,15991.89
PG-9561-3,9561-3,9561,2023-03-01,5877.55
PG-9561-5,9561-5,9561,2023-05-09,15814.27
PG-9561-6,9561-6,9561,2023-07-08,22108.61
PG-9561-7,9561-7,9561,2023-07-13,14316.93
PG-9561-8,9561-8,9561,2023-08-25,53461.25
PG-9561-9,9561-9,9561,2023-09-29,16721.16
PG-9561-12,9561-12,9561,2023-12-22,20504.49
PG-9561-13,9561-13,9561,2024-01-10,33075.28
PG-9562-1,9562-1,9562,2023-01-07,2967.82
PG-9562-2,9562-2,9562,2023-02-01,26015.35
PG-9562-3,9562-3,9562,2023-04-08,4533.06
PG-9562-4,9562-4,9562,2023-04-01,29694.96
PG-9562-5,9562-5,9562,2023-05-29,1054.99
PG-9562-11,9562-11,9562,2023-11-06,48158.47
PG-9562-12,9562-12,9562,2023-12-10,8514.34
PG-9562-13,9562-13,9562,2024-02-02,22322.09
PG-9563-2,9563-2,9563,2023-03-07,1224.15
PG-9563-5,9563-5,9563,2023-05-09,17764.36
